id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
308,blazing,ZIKKO'S HQ,"S3XLEAK!!!
Ph0tos of 19yrs old Ash@wo lady in Festac town from Delta exp0sed on BBM 5 leaked pictures... http://t.co/lUm4l65alz",0,0,0.615306139,0.5629318953,0.2453035116,0.1357555091,0.21665248269999998,0.3370113969,0.2802635133,0.39497387409999996,0.23728200789999998,0.2974425554
309,blazing,"West Hollywood, CA",Enjoying the shade under this tree. The sun is blazing but there is a cool breeze. @ West Hollywood Park https://t.co/2wzHj0lNa6,0,0,0.5728039145,0.6068156362,0.2465875447,0.1435315013,0.35515767340000004,0.24425807600000002,0.3618229926,0.2922406197,0.3888957202,0.34879222509999996
310,blazing,VISIT MY YOUTUBE CHANNEL.,HAPPENING NOW - FDNY RESCUE 1 BLAZING THRU@AND BLASTING THE AIR HORNÛ_ https://t.co/bX6cwRt8M7,1,1,0.4367996454,0.7180308104,0.38839668039999997,0.170522213,0.3994340897,0.56125319,0.3354124427,0.34849697350000003,0.2206887007,0.23531296850000002
315,blazing,Your screen,"S3XLEAK!!!
Ph0tos of 19yrs old Ash@wo lady in Festac town from Delta exp0sed on BBM 5 leaked pictures... http://t.co/2WUpSDttVi",0,0,0.615306139,0.5629318953,0.2453035116,0.1357555091,0.21665248269999998,0.3370113969,0.2802635133,0.39497387409999996,0.23728200789999998,0.2974425554
316,blazing,"Sacramento, California",@BlazingRoselia California is hot but not blazing even though there are wildfires going on now. Even the big massive Rocky fire,1,1,0.5123932362,0.7014251947,0.2145705819,0.2800198197,0.6676684022,0.4810749292,0.582162261,0.37619423869999996,0.5166605711,0.5057256222
318,bleeding,??????????? :P,#Nepal: This house near TIA bleeding intÛªl airline companies dry. | http://t.co/lI8wi1kuMY,1,1,0.7119268179000001,0.8302593231000001,0.5896755457,0.378287077,0.6374306679,0.7061029673,0.7205939293000001,0.6774383783,0.6684036851,0.5221782327000001
319,bleeding,Mass.,@Battlehork I wish I could watch but the gif the LU account posted of Mundo bleeding... Jesus! D:,0,0,0.2567062378,0.3148775399,0.2763932347,0.1815311909,0.3348626494,0.4976976514,0.28690659999999996,0.31464892629999996,0.3029069901,0.5008397698
321,bleeding,"London, England",@TomBrevoort 'Bleeding Cool as read by Tom Brevoort. Though he may just look at the pictures.',0,0,0.5451265574,0.15339073539999998,0.1160719693,0.12012082339999999,0.26504153010000003,0.1884325147,0.2550805211,0.1961559951,0.1168718338,0.4337023199
327,bleeding,Terre Haute,Yeah I hate cats I just tried to pet our own cat and now my hand has bite marks scratch marks and it's bleeding. #DogsAreBetterThanCats,0,0,0.1216207743,0.1675920486,0.16852265600000002,0.1169148088,0.07106819749,0.530156076,0.1314218938,0.203433305,0.09656313062,0.07891273499
344,blew%20up,"Coos Bay, OR",We were fucking around on Google maps at work and I pulled up Boise and it blew their minds. Yeah Idaho isn't what you think at all.?,0,0,0.4693195522,0.5050894618,0.1317763329,0.1482241452,0.272372514,0.3098843694,0.19728571179999999,0.172695905,0.3602351546,0.30497372149999996
350,blight,,.@WestmdCountyPA land bank targets first #Latrobe building in 20th property acquisition to fight #blight: http://t.co/regDv873Aj,0,0,0.3596702814,0.45573070649999997,0.2743190229,0.4221236408,0.5234870911,0.4586091936,0.6822198629,0.3819952607,0.3976211548,0.49684360619999995
352,blight,"Eldora, IA",Help fight Northern Corn Leaf Blight with Headline Amp https://t.co/LVoqPgkLI7,1,1,0.6494057178,0.8642460704,0.8191906214,0.613327384,0.5897928476,0.513789475,0.5545096397,0.5599864721,0.2836264968,0.5683927536
355,blight,"Stamford, CT",Stamford tightens blight law: A dilapitated barn sits half-erect on Hickory Road near the int... http://t.co/QP65iO4AvC #stamford #topix,1,1,0.38709816340000003,0.49035361409999995,0.1998278797,0.35105961560000004,0.5617639422,0.7574291229000001,0.7714262009,0.4866962433,0.6381434798,0.4012981057
372,blizzard,,Deck building of my 4 year old daughter http://t.co/INnY1ANTam,0,0,0.1178168356,0.2954075336,0.6632358432,0.6878056526,0.3459349275,0.4205756485,0.16448080539999999,0.4787130356,0.1056908071,0.4049250185
374,blizzard,New York,GUNNAR Optiks -Heroes of the Storm Siege Gaming Glasses - Onyx/Fire wow blizzard - Full reÛ_ http://t.co/YEUQp0VKwU http://t.co/OuGM0yxQMo,0,0,0.66450876,0.4202170968,0.3239970803,0.4605577886,0.3989227116,0.6666408777,0.39295515420000005,0.49920827149999997,0.11930325630000001,0.46750476960000004
391,blood,,1860 BLOOD'S PENNY POST Philly OCTAGONAL CDS 1Ìâå¢ Black 15L18 Grid Cancel + #26! http://t.co/rpV4MQSCQA http://t.co/JrjEiBUGsE,0,0,0.5131518245000001,0.6486064196,0.19983744620000002,0.2982070446,0.3501362801,0.3756347895,0.16199824210000002,0.38177198170000004,0.11680030820000001,0.3998741508
396,bloody,Singapore,Whats the bloody use of the bus app if everything has no prediction? No one driving bus today? http://t.co/zvGrM5PGZa,0,0,0.664003253,0.40797048810000003,0.3344746232,0.28641283510000004,0.4047537744,0.5763694644,0.3318190575,0.37293615939999997,0.19623380899999998,0.3694415689
408,bloody,,Û÷A Nightmare On Elm StreetÛª Is Getting RemadeÛ_ Again http://t.co/qaYGdzI9jQ via @bdisgusting,0,0,0.6389480233,0.4863703549,0.2646242976,0.3954023421,0.2565681338,0.46801018710000003,0.2697809935,0.20500954989999998,0.09406107663999999,0.1691226065
424,blown%20up,,@MalikChaimaa I hope Zayn gets blown up in a drone attack whilst visiting family in Pakistan ??,0,0,0.33982568979999994,0.417935878,0.2554843724,0.3370305896,0.5619119406,0.7470583916,0.7102890015000001,0.3040208817,0.547911644,0.6041454673
426,blown%20up,Australia,@bmrow At first thought it was a blown-up DVD as I'm pretty sure POST MORTEM had been years back.,1,1,0.7105007172,0.3873714805,0.1248215139,0.0666897893,0.4213176072,0.1599758565,0.44918286799999996,0.060777664179999996,0.5025126338,0.39514920119999997
464,body%20bags,Yemen,RT Hamosh84: This how the #Saudi is coming home from #Yemen in body bags. For what? #Saudi Kingdom ego? You're looÛ_ http://t.co/LJlKWGXgjY,1,1,0.6420222521,0.615080893,0.8354287148,0.2484730482,0.45494896170000004,0.5873062611,0.4419738948,0.34383618829999996,0.3224764466,0.22924079
470,bomb,"NYC, ??, VAN",One of the top RT-ed tweets in #Japan is a screenshot of a young person claiming to not know the 70th anniversary of the Hiroshima bomb,1,1,0.7917919159000001,0.6605516076,0.2634062767,0.2876441479,0.9454866648,0.8928198814,0.8649538755,0.5250626802,0.8533385396,0.7280027866
475,bomb,N 51Ã¥Â¡25' 0'' / W 0Ã¥Â¡45' 0'',RIP RT @AJENews: On Aug. 6 1945 at 8:16 AM Tokyo time the worldÛªs 1st atom bomb on Hiroshima http://t.co/6Q5CS9MCdW http://t.co/7OGFoQr0MG,1,1,0.8188506365,0.8117880225,0.4873479009,0.8988378644,0.8431804776,0.8983670473,0.9060186148,0.487726748,0.7083793879000001,0.8588164449
476,bomb,"Tinley Park, IL",@joshrogin @slwsew379 @jimsciutto @NatSecCNN As suspected. Kerry and Barry got taken for a ride. Iran was making a bomb while talks went on.,1,1,0.6875705718999999,0.7835382223,0.2884614468,0.4874743819,0.7957698107,0.5660377741,0.7332985401000001,0.4645765722,0.7767876982999999,0.5809403061999999
478,bomb,,Why American censors supressed accounts of suffering in Nagasaki http://t.co/kZbeas50KE http://t.co/YQgpaSX3MG,1,1,0.7075817584999999,0.8021959662,0.9268352984999999,0.6326608658,0.7044309973999999,0.2253651321,0.9043791294,0.4990512729,0.6962602139,0.7437700033
487,bombed,,Photo bombed by a princess http://t.co/i4PthsuYQ9,0,0,0.3278773427,0.7785205840999999,0.3190341592,0.2270467877,0.4844610691,0.10213539,0.4849559963,0.2527791858,0.22276583309999998,0.5155599117
494,bombed,"Vernal, Utah",Picture of cute sleeping puppy photo bombed by the demon in the back. https://t.co/LprYzSTK4u,0,0,0.6570265293,0.23763188719999997,0.18772447109999998,0.126809597,0.3979524076,0.2588612437,0.44494214649999997,0.2169654071,0.21452885870000002,0.2868571877
495,bombed,,@davej798 @JohnEJefferson remind me when SomaliaEritrea &amp; Nigeria were bombed by UK 28% of asylum applicants to UK 2014 were from S &amp; E,0,0,0.8194817901000001,0.9044106006999999,0.2215273976,0.1162284315,0.909284234,0.30395707489999996,0.8260842562,0.4194408357,0.975720048,0.8534225820999999
511,bridge%20collapse,"London, United Kingdom",BREAKING NEWS: Australia collapse to a hapless 60 all out at Trent Bridge http://t.co/O2CFWDzZld,1,1,0.7914831638,0.6851849556,0.9058887362000001,0.7507910728,0.6474957466,0.7826772928,0.5552764535,0.7752250433,0.4248282015,0.6522870064
512,bridge%20collapse,Saint-Petersburg,"Project Syndicate: A Marshall Plan for the United States: 
http://t.co/lz8xmyi75x",0,0,0.39027047159999995,0.6110920906,0.36317387219999997,0.2103656828,0.35909789799999997,0.18592077489999997,0.4141396284,0.3208701015,0.2591747046,0.2464754283
521,bridge%20collapse,"manchester, UK",Shane Warne and Ricky Ponting shocked by Australia batting collapse at Trent Bridge http://t.co/b5zPfW7Vo0,1,1,0.7119160890999999,0.6233571768,0.6790358423999999,0.4528070986,0.6580334902,0.6827480793,0.8538230062000001,0.7565054893000001,0.4284749031,0.6944122314
524,bridge%20collapse,United Kingdom,#Sport - Shane Warne and Ricky Ponting shocked by Australia batting collapse at Trent Bridge Australian grea... http://t.co/c41iUMknis,0,0,0.7182469964,0.6686669588,0.6202280521,0.443920821,0.7520236968999999,0.6799200773,0.8396849632,0.7536317109999999,0.5252069831,0.6772763729000001
526,buildings%20burning,"Liverpool, England",a very scary thought is if 9/11 had happened today their would be teenagers taking selfies in front of the burning buildings,0,0,0.6832638383,0.8075232506000001,0.3744943142,0.47480285170000003,0.8976978064,0.7068221568999999,0.6736489534000001,0.7145414351999999,0.8910704254999999,0.5775521994
527,buildings%20burning,y/e/l,THIS SOUNDS LIKE A SONG YOU WOULD HEAR IN A MOVIE WHERE THEY ARE WALKING AWAY FROM BURNING BUILDINGS AND CARS AND SHIT,0,0,0.158433795,0.2226013839,0.140185535,0.2112182081,0.5133602023,0.625696063,0.444105804,0.23728054760000003,0.21161600949999998,0.1811677366
528,buildings%20burning,,@CTVKathyLe and in other news: don't run into burning buildings,1,1,0.6090361476,0.6689270735,0.2615918219,0.287668407,0.6578137875,0.4859075546,0.6974080801000001,0.19577395920000001,0.6880011559,0.7372559905
531,buildings%20burning,Las Baegas,Like how are ppl not burning these buildings down knowing why it was originally created?,1,1,0.2779996097,0.5091707706,0.8187196255,0.3842909634,0.4031235278,0.5840591192,0.517965436,0.2541505694,0.30649834870000003,0.5444792509
532,buildings%20burning,,kou is like [CASH REGISTER] [BUILDINGS BURNING],0,0,0.2207075357,0.4704590738,0.2026946247,0.22325757149999997,0.3286784291,0.6179078817,0.2304806709,0.1743086278,0.1482901871,0.4805433452
533,buildings%20burning,,@chistate33 @thehill What hate crimes? It's the looney libs that are always burning down buildings and vandalzing private property,1,1,0.4548355937,0.5788837075,0.17525795100000002,0.2835531831,0.5439501405,0.5817177892000001,0.6856911778,0.338223815,0.4409978688,0.579043448
536,buildings%20burning,New Jersey,@speechgirlAM On par with caring for the sick helping people move not talking during movies rescuing people from burning buildings...,1,1,0.7531929016,0.7141824961,0.5493451953,0.2629067302,0.8625606298,0.8132377863,0.8072179556,0.3624382317,0.9528589248999999,0.83151263
537,buildings%20burning,Cin City,@TravDave @Kornbread_ICU especially where it happened. Really nothing to tear up. Burning the buildings saves the city money for real,0,0,0.4304633737,0.661226511,0.2938659489,0.4953136146,0.599522531,0.4718824029,0.5046136975,0.37256366009999997,0.583391726,0.5220120549
538,buildings%20burning,,The fire brigade should play this guys music at burning buildings to put the flames out,0,0,0.5201719999000001,0.6777153611,0.4532926977,0.1336152256,0.33886522049999995,0.5767286420000001,0.4621416926,0.2377037704,0.21826595070000002,0.3625198603
540,buildings%20burning,US of Eh,.@denisleary Not sure how these folks rush into burning buildings but I'm grateful they do. #TrueHeroes,1,1,0.10153016449999999,0.1975487173,0.1288471818,0.5095680356,0.2520156503,0.8313184977,0.3991296589,0.1766943336,0.25266879800000003,0.1978443414
542,buildings%20on%20fire,"Mighty Tempe, Arizona",Failure doesnÛªt exist. ItÛªs only a change of direction' - Alejandro Jodorowsky (via buildings-on-fire) http://t.co/ByMVemW4xF,0,0,0.4703568518,0.29998075960000004,0.7454778552,0.7547143698000001,0.2267383039,0.8758199215000001,0.34071817990000003,0.607129693,0.13668966289999998,0.7040109038
543,buildings%20on%20fire,IG: 94fijiwater,I'm security so they want me to help out in case of emergency like the buildings on fire or a shooter's in the building. I'm leaving tho..,1,1,0.2318961322,0.23525509239999998,0.445192486,0.889673233,0.7034076452,0.9604508877,0.6379714608,0.5615924001,0.6032947302,0.30423614379999997
544,buildings%20on%20fire,?arsehole squad?,@blainescronuts thats what i would do if there were buildings on fire,0,0,0.5503060818,0.5014948249,0.5537594557,0.3836930394,0.6887289286,0.7164604664,0.8630437851,0.2135126591,0.4988916814,0.6612746119
546,buildings%20on%20fire,Fallen TX,It's a testimony to the human spirit that more of us don't set fire to our office buildings on Sunday night.,0,0,0.5714554787,0.7353636026,0.6880401373,0.8005013465999999,0.774323225,0.9288694859000001,0.6970363259000001,0.4814089835,0.6595721841,0.7119983434999999
549,buildings%20on%20fire,"ÃÃT: 41.373061,-71.942237",@gilsimmons lightening struck &amp; 2 units in 1 of our buildings in our development on fire. Groton CT. Check out my FB wall most recent post,1,1,0.8326127529,0.8669489622,0.25072103739999996,0.7269607781999999,0.4971145093,0.8939181566,0.409173131,0.504263103,0.7392382026000001,0.7515622973
558,burned,"Las Vegas, NV",Family heartbroken.Mobile home at Nellis &amp; Cheyenne burned in fire. Kids were all ready to go back 2 school @News3LV http://t.co/VAf1RAiYQb,1,1,0.8464289904000001,0.8931142092000001,0.37500950689999996,0.590461731,0.8398126364,0.6294008493,0.8048686981000001,0.5070701241,0.6937010288,0.8234012723
562,burned,Poyth WesssterrrnnOystrayahhh,@IrSolichin @9Tawan99 @178kakapo @POTUS The last 2 of 68 cities where everyone was burned to death. Terrorism on the grandest of scales,1,1,0.7699722052,0.5418742299,0.09621459246,0.1698971391,0.5833720565,0.3262883425,0.6358420253,0.201484561,0.2830966413,0.4193217158
575,burning,mumbai,hermancranston: WIRED : All these fires are burning through firefighters' budgets http://t.co/FSGAnfRgjH http://t.co/ju9zzu9TiOÛ_ Û_,1,1,0.3703821898,0.5254226327,0.5977503061,0.7245829701000001,0.4946739972,0.8164668083,0.7111680508,0.6627972126,0.3188817203,0.5027049184000001
576,burning,"Pasadena, CA",PSA- I chopped 3 #jalapenos &amp; my fingers were burning-lava-on-fire painful for 5+ hrs. This is a first! Wear gloves! #peppers from #hell.,0,0,0.1357277632,0.2836476564,0.2115922868,0.1497991383,0.10899564619999999,0.5451589227,0.11489015820000001,0.2827878594,0.08825203776,0.1799404174
579,burning,SoCal,@JanelleBrown117 YES! We are comrades in sweat-seeking calorie-burning cardio-torture! We need all the support we can get- smile nod wave,1,1,0.31143063309999997,0.2036039233,0.1481287479,0.188775152,0.3139120638,0.3686271012,0.1473894417,0.38169673090000006,0.2301945984,0.5962125659
580,burning,,WoW Legion ÛÒ Slouching Towards The Broken Isles: Warlords of Draenor wasnÛªt close enough to The Burning Crusad... http://t.co/RKpmoMQMUi,1,1,0.5751157999000001,0.22095677260000002,0.2275283933,0.24488729239999998,0.4830276072,0.338346839,0.6164517403,0.40529435869999997,0.14370223880000002,0.47459983829999997
587,burning,London,The Arab autocracies: Burning down their house http://t.co/xcjRamGQ22 via @TheEconomist,1,1,0.4786252677,0.7110849023,0.389200747,0.40856719020000004,0.617323637,0.4267494678,0.6917932034000001,0.45269674060000004,0.6736087798999999,0.4556482732
591,burning%20buildings,Seattle,What is this accomplishing?! Burning is killing the buildings!' #TI5Quotes #TI5,1,1,0.35324418539999997,0.7330455779999999,0.5884643197,0.3362851739,0.45569828149999997,0.3905243874,0.362613976,0.40454581380000004,0.13651689890000002,0.5376079679
592,burning%20buildings,"Austin Texas, Ontario Canada",15 Amp is common 120V breaker trip threshold to protect 14 AWG wire (commonly used in buildings) from burning. 1800W power outlets results..,0,0,0.7541880608,0.8689337968999999,0.4105117619,0.4332105517,0.7951871156999999,0.7731686831,0.7024103999,0.49748063090000005,0.7691749334,0.7878319621
593,burning%20buildings,"Epic City, BB.","Burning Buildings.

Keep The Flames Lit. ??????",1,1,0.5330767632,0.6650743484,0.4807857275,0.3805101216,0.40290591119999997,0.5891471505,0.4812657237,0.2681421041,0.23954015969999998,0.6549926996000001
595,burning%20buildings,"Dublin City, Ireland",@RockBottomRadFM Is one of the challenges on Tough Enough rescuing people from burning buildings?,1,1,0.7062342762999999,0.5209292173,0.1453920603,0.4148053825,0.5941987038000001,0.6516557932,0.6850583553,0.19517865780000002,0.5609161854,0.5259172320000001
596,burning%20buildings,SW London (RBK),@mrjamesob U're not getting rid me until every last drop of life has gone... I crawl into burning buildings because all Life matters. Jakey,0,0,0.5002036690999999,0.24958494309999998,0.1798189282,0.1544842422,0.2723371685,0.5805969238,0.2769959569,0.1530172527,0.2127167881,0.1140505299
597,burning%20buildings,,Firefighters are some brave people in my opinion bc I clare I don't know I could save ppl from burning buildings and houses I salute them ???,0,0,0.4301131964,0.6014865637,0.9084028006,0.5209010243,0.5306357741,0.8384884596,0.4703817666,0.5308914185,0.49865335229999996,0.4749781489
599,burning%20buildings,,I liked a @YouTube video http://t.co/EYma5CRlHk Mega Man ZX OST - T17: Ogre Claw (Area G - Burning Buildings),0,0,0.1943499148,0.4239382148,0.2336758971,0.5688525438,0.4693119824,0.7995113134,0.5312014818,0.4800527394,0.1658635437,0.32044941190000004
600,burning%20buildings,US of Eh,.@denisleary Not sure how these folks rush into burning buildings but I'm grateful they do. #TrueHeroes,1,1,0.10153016449999999,0.1975487173,0.1288471818,0.5095680356,0.2520156503,0.8313184977,0.3991296589,0.1766943336,0.25266879800000003,0.1978443414
